candidate,event_idx,event_time,beat_idx,grid_time,subdivision,residual_ms,abs_residual_ms,flux,intensity,intensity_confidence,pass_count
eighth,169,195.24,522,195.2175,eighth,22.5,22.5,2.4152,low,0.33,1
eighth,170,195.296,522,195.2175,eighth,78.5,78.5,3.4476,low,0.33,1
eighth,171,195.353,522,195.405,downbeat,-52.0,52.0,3.2708,low,0.33,1
eighth,172,195.41,523,195.405,downbeat,5.0,5.0,3.5988,low,0.33,1
eighth,173,195.468,523,195.405,downbeat,63.0,63.0,4.1646,low,0.33,1
eighth,174,195.528,523,195.592,eighth,-64.0,64.0,5.4213,low,0.33,1
eighth,175,195.587,523,195.592,eighth,-5.0,5.0,5.9448,low,0.33,1
eighth,176,195.648,523,195.592,eighth,56.0,56.0,5.2708,low,0.33,1
eighth,177,195.712,523,195.779,downbeat,-67.0,67.0,7.3867,low,0.33,1
eighth,178,195.775,523,195.779,downbeat,-4.0,4.0,8.2225,low,0.33,1
eighth,179,195.839,524,195.779,downbeat,60.0,60.0,8.8671,low,0.33,1
eighth,180,195.905,524,195.966,eighth,-61.0,61.0,3.9422,low,0.33,1
eighth,181,195.971,524,195.966,eighth,5.0,5.0,10.5948,low,0.33,1
eighth,182,196.039,524,195.966,eighth,73.0,73.0,12.5272,low,0.33,1
eighth,183,196.107,524,196.153,downbeat,-46.0,46.0,13.406,low,0.33,1
eighth,184,196.166,525,196.153,downbeat,13.0,13.0,13.9277,low,0.33,1
eighth,185,196.226,525,196.153,downbeat,73.0,73.0,13.9005,low,0.33,1
eighth,186,196.299,525,196.336,eighth,-37.0,37.0,10.0038,low,0.33,1
eighth,187,196.372,525,196.336,eighth,36.0,36.0,17.1595,low,0.33,1
eighth,188,196.436,525,196.519,downbeat,-83.0,83.0,17.7644,low,0.33,1
eighth,189,196.486,525,196.519,downbeat,-33.0,33.0,5.4291,low,0.33,1
eighth,190,196.538,526,196.519,downbeat,19.0,19.0,18.8242,low,0.33,1
eighth,191,196.59,526,196.519,downbeat,71.0,71.0,8.1582,low,0.33,1
eighth,192,196.645,526,196.702,eighth,-57.0,57.0,21.2745,low,0.33,1
eighth,193,196.698,526,196.702,eighth,-4.0,4.0,22.2364,medium,0.66,1
eighth,194,196.753,526,196.702,eighth,51.0,51.0,17.2303,low,0.33,1
eighth,195,196.81,526,196.885,downbeat,-75.0,75.0,24.8522,medium,0.66,1
eighth,196,196.864,526,196.885,downbeat,-21.0,21.0,23.0564,medium,0.66,1
eighth,197,196.924,527,196.885,downbeat,39.0,39.0,21.0252,low,0.33,1
eighth,198,196.969,527,196.885,downbeat,84.0,84.0,16.8254,low,0.33,1
eighth,199,197.151,527,197.072,eighth,79.0,79.0,11.0482,low,0.33,1
eighth,200,197.213,527,197.259,downbeat,-46.0,46.0,13.0297,low,0.33,1
eighth,201,197.275,528,197.259,downbeat,16.0,16.0,16.0885,low,0.33,1
eighth,202,197.336,528,197.259,downbeat,77.0,77.0,18.073,low,0.33,1
eighth,203,197.397,528,197.442,eighth,-45.0,45.0,15.6088,low,0.33,1
triplet,0,0.186,0,0.142,triplet,44.0,44.0,7.3634,low,0.33,1
triplet,1,0.372,0,0.374,downbeat,-2.0,2.0,76.5698,low,0.33,1
triplet,2,0.557,1,0.499,triplet,58.0,58.0,15.9267,low,0.33,1
triplet,3,0.742,1,0.749,downbeat,-7.0,7.0,82.4801,low,0.33,1
triplet,4,0.935,2,0.873667,triplet,61.333,61.333,35.7479,low,0.33,1
triplet,5,1.12,2,1.123,downbeat,-3.0,3.0,49.5991,low,0.33,1
triplet,6,1.304,3,1.248,triplet,56.0,56.0,50.3134,low,0.33,1
triplet,7,1.49,3,1.498,downbeat,-8.0,8.0,61.2456,low,0.33,1
triplet,8,1.683,4,1.622667,triplet,60.333,60.333,12.6931,low,0.33,1
triplet,9,1.872,5,1.872,downbeat,0.0,0.0,21.871,low,0.33,1
triplet,10,2.058,5,1.997,triplet,61.0,61.0,27.6591,low,0.33,1
triplet,11,2.242,5,2.247,downbeat,-5.0,5.0,65.9756,low,0.33,1
triplet,12,2.435,6,2.496333,triplet,-61.333,61.333,52.284,low,0.33,1
triplet,13,2.621,7,2.621,downbeat,0.0,0.0,59.3479,low,0.33,1
triplet,14,2.81,7,2.870333,triplet,-60.333,60.333,10.7171,low,0.33,1
triplet,15,2.998,8,2.995,downbeat,3.0,3.0,17.1562,low,0.33,1
triplet,16,3.184,8,3.245,triplet,-61.0,61.0,25.9548,low,0.33,1
triplet,17,3.37,9,3.37,downbeat,0.0,0.0,32.2013,low,0.33,1
triplet,18,3.558,9,3.619333,triplet,-61.333,61.333,40.6969,low,0.33,1
triplet,19,3.747,10,3.744,downbeat,3.0,3.0,42.5567,low,0.33,1
triplet,20,3.93,10,3.869,triplet,61.0,61.0,72.6828,low,0.33,1
triplet,21,4.122,11,4.119,downbeat,3.0,3.0,11.9086,low,0.33,1
triplet,22,4.31,11,4.368333,triplet,-58.333,58.333,18.7695,low,0.33,1
triplet,23,4.492,11,4.493,downbeat,-1.0,1.0,84.8713,low,0.33,1
triplet,24,4.859,12,4.876,downbeat,-17.0,17.0,194.2719,low,0.33,2
triplet,25,5.237,13,5.251,downbeat,-14.0,14.0,246.7477,low,0.33,4
triplet,26,5.984,15,6.008,downbeat,-24.0,24.0,109.6511,low,0.33,1
triplet,27,17.058,45,17.119333,triplet,-61.333,61.333,10.9766,low,0.33,1
triplet,28,17.247,45,17.25,downbeat,-3.0,3.0,27.3787,low,0.33,1
triplet,29,17.342,46,17.374667,triplet,-32.667,32.667,31.9401,low,0.33,1
triplet,30,17.432,46,17.374667,triplet,57.333,57.333,39.0229,low,0.33,1
triplet,31,17.621,46,17.624,downbeat,-3.0,3.0,361.4081,low,0.33,4
triplet,32,17.991,47,18.007,downbeat,-16.0,16.0,102.9361,low,0.33,1
triplet,33,29.06,77,29.117667,triplet,-57.667,57.667,40.9444,low,0.33,1
triplet,34,29.248,78,29.248,downbeat,0.0,0.0,4.9364,low,0.33,1
triplet,35,29.341,78,29.373,triplet,-32.0,32.0,10.2345,low,0.33,1
triplet,36,29.434,78,29.373,triplet,61.0,61.0,12.0396,low,0.33,1
triplet,37,29.617,78,29.623,downbeat,-6.0,6.0,138.3885,low,0.33,2
triplet,38,29.979,79,30.006,downbeat,-27.0,27.0,1225.7717,low,0.33,5
triplet,39,35.434,94,35.489,triplet,-55.0,55.0,2.1484,low,0.33,1
triplet,40,35.714,95,35.744333,triplet,-30.333,30.333,114.6964,low,0.33,2
triplet,41,35.806,95,35.744333,triplet,61.667,61.667,126.9884,low,0.33,2
triplet,42,35.983,95,36.005,downbeat,-22.0,22.0,894.6726,low,0.33,5
triplet,43,41.433,110,41.412667,triplet,20.333,20.333,36.9594,low,0.33,1
triplet,44,41.715,111,41.752667,triplet,-37.667,37.667,4.6957,low,0.33,1
triplet,45,41.806,111,41.752667,triplet,53.333,53.333,113.1809,low,0.33,2
triplet,46,41.898,112,41.866,downbeat,32.0,32.0,114.5611,low,0.33,2
triplet,47,41.983,112,41.979,triplet,4.0,4.0,715.9252,low,0.33,5
triplet,48,47.807,127,47.813,downbeat,-6.0,6.0,118.5772,high,1.0,1
triplet,49,53.246,142,53.226,triplet,20.0,20.0,23.8218,low,0.33,1
triplet,50,53.526,143,53.562667,triplet,-36.667,36.667,37.5809,low,0.33,2
triplet,51,53.62,143,53.673,downbeat,-53.0,53.0,49.314,low,0.33,2
triplet,52,53.711,144,53.673,downbeat,38.0,38.0,55.3242,low,0.33,2
triplet,53,53.803,144,53.783333,triplet,19.667,19.667,70.5003,low,0.33,2
triplet,54,53.891,144,53.893667,triplet,-2.667,2.667,89.5067,low,0.33,2
triplet,55,53.985,144,54.004,downbeat,-19.0,19.0,583.2849,low,0.33,4
triplet,56,65.059,174,65.114333,triplet,-55.333,55.333,33.5498,low,0.33,1
triplet,57,65.248,175,65.245,downbeat,3.0,3.0,0.3661,low,0.33,1
triplet,58,65.341,175,65.372667,triplet,-31.667,31.667,37.523,low,0.33,1
triplet,59,65.434,175,65.372667,triplet,61.333,61.333,58.2291,low,0.33,1
triplet,60,65.618,175,65.628,downbeat,-10.0,10.0,179.9702,low,0.33,5
triplet,61,65.991,176,66.003,downbeat,-12.0,12.0,284.5311,low,0.33,4
triplet,62,77.058,206,77.116333,triplet,-58.333,58.333,10.0197,low,0.33,1
triplet,63,77.247,207,77.244,downbeat,3.0,3.0,19.4042,low,0.33,1
triplet,64,77.343,207,77.371667,triplet,-28.667,28.667,29.858,low,0.33,1
triplet,65,77.433,207,77.371667,triplet,61.333,61.333,37.8895,low,0.33,1
triplet,66,77.619,207,77.627,downbeat,-8.0,8.0,385.8256,low,0.33,5
triplet,67,77.982,208,78.002,downbeat,-20.0,20.0,102.7235,low,0.33,1
triplet,68,83.435,223,83.493333,triplet,-58.333,58.333,19.5596,low,0.33,1
triplet,69,83.528,223,83.493333,triplet,34.667,34.667,27.0405,low,0.33,1
triplet,70,83.717,224,83.745667,triplet,-28.667,28.667,33.9534,low,0.33,1
triplet,71,83.806,224,83.745667,triplet,60.333,60.333,65.3631,low,0.33,2
triplet,72,83.986,224,84.001,downbeat,-15.0,15.0,690.985,low,0.33,5
triplet,73,89.435,239,89.419667,triplet,15.333,15.333,9.6371,low,0.33,1
triplet,74,89.714,240,89.756667,triplet,-42.667,42.667,32.9151,low,0.33,2
triplet,75,89.808,240,89.756667,triplet,51.333,51.333,42.3133,low,0.33,2
triplet,76,89.898,241,89.87,downbeat,28.0,28.0,58.1739,low,0.33,2
triplet,77,89.987,241,89.983333,triplet,3.667,3.667,717.1273,low,0.33,5
triplet,78,95.808,256,95.817,downbeat,-9.0,9.0,56.1899,medium,0.66,1
triplet,79,101.431,272,101.451,triplet,-20.0,20.0,23.968,low,0.33,1
triplet,80,101.618,272,101.564,triplet,54.0,54.0,74.951,low,0.33,2
triplet,81,101.711,273,101.677,downbeat,34.0,34.0,91.476,low,0.33,2
triplet,82,101.804,273,101.787333,triplet,16.667,16.667,106.0982,low,0.33,2
triplet,83,101.898,273,101.897667,triplet,0.333,0.333,98.8744,low,0.33,2
triplet,84,101.982,273,102.008,downbeat,-26.0,26.0,695.6837,low,0.33,4
triplet,85,102.933,276,102.873,triplet,60.0,60.0,95.0785,high,1.0,1
triplet,86,104.435,280,104.495333,triplet,-60.333,60.333,21.9224,low,0.33,1
triplet,87,104.623,281,104.62,downbeat,3.0,3.0,31.7073,low,0.33,1
triplet,88,104.804,281,104.748,triplet,56.0,56.0,71.8853,low,0.33,1
triplet,89,104.994,281,105.004,downbeat,-10.0,10.0,77.2668,low,0.33,1
triplet,90,106.118,284,106.127,downbeat,-9.0,9.0,73.1577,medium,0.66,1
triplet,91,107.43,288,107.374667,triplet,55.333,55.333,61.375,low,0.33,1
triplet,92,107.618,288,107.624,downbeat,-6.0,6.0,58.6024,low,0.33,1
triplet,93,107.803,289,107.749,triplet,54.0,54.0,79.7661,low,0.33,1
triplet,94,107.984,289,107.999,downbeat,-15.0,15.0,136.0682,low,0.33,1
triplet,95,109.218,293,109.249667,triplet,-31.667,31.667,48.1011,medium,0.66,1
triplet,96,109.493,293,109.505,downbeat,-12.0,12.0,105.9365,high,1.0,1
triplet,97,110.434,296,110.373,triplet,61.0,61.0,71.9254,low,0.33,1
triplet,98,110.608,296,110.629,downbeat,-21.0,21.0,148.3397,low,0.33,1
triplet,99,111.922,300,111.870667,triplet,51.333,51.333,149.1876,low,0.33,2
triplet,100,112.109,300,112.126,downbeat,-17.0,17.0,171.5282,low,0.33,2
triplet,101,112.296,301,112.251,triplet,45.0,45.0,220.1334,low,0.33,2
triplet,102,113.416,304,113.374667,triplet,41.333,41.333,173.6558,low,0.33,2
triplet,103,113.603,304,113.624,downbeat,-21.0,21.0,190.2309,low,0.33,2
triplet,104,113.799,305,113.748667,triplet,50.333,50.333,214.4762,low,0.33,4
triplet,105,113.987,305,113.998,downbeat,-11.0,11.0,230.0419,low,0.33,4
triplet,106,114.361,306,114.373,downbeat,-12.0,12.0,315.707,low,0.33,4
triplet,107,114.737,307,114.747,downbeat,-10.0,10.0,212.4739,low,0.33,4
triplet,108,115.112,308,115.122,downbeat,-10.0,10.0,188.1837,low,0.33,4
triplet,109,115.483,309,115.496,downbeat,-13.0,13.0,264.4373,low,0.33,4
triplet,110,115.861,310,115.87,downbeat,-9.0,9.0,188.1786,low,0.33,4
triplet,111,116.236,311,116.245,downbeat,-9.0,9.0,437.7695,low,0.33,4
triplet,112,116.611,312,116.619,downbeat,-8.0,8.0,313.7841,low,0.33,4
triplet,113,116.98,313,116.994,downbeat,-14.0,14.0,157.0205,low,0.33,2
triplet,114,117.261,314,117.243333,triplet,17.667,17.667,19.7784,low,0.33,1
triplet,115,117.728,315,117.743,downbeat,-15.0,15.0,187.8044,low,0.33,2
triplet,116,118.262,317,118.250667,triplet,11.333,11.333,25.3154,low,0.33,1
triplet,117,118.494,317,118.5,downbeat,-6.0,6.0,49.0502,low,0.33,1
triplet,118,119.014,319,119.002667,triplet,11.333,11.333,13.8034,low,0.33,1
triplet,119,119.086,319,119.130333,triplet,-44.333,44.333,0.0877,low,0.33,1
triplet,120,119.139,319,119.130333,triplet,8.667,8.667,0.6354,low,0.33,1
triplet,121,119.211,319,119.258,downbeat,-47.0,47.0,0.3818,low,0.33,1
triplet,122,119.638,321,119.632,downbeat,6.0,6.0,15.7493,low,0.33,1
triplet,123,122.247,327,122.253,downbeat,-6.0,6.0,84.4241,medium,0.66,1
triplet,124,130.122,348,130.133,downbeat,-11.0,11.0,103.4101,high,1.0,1
triplet,125,140.249,375,140.251,downbeat,-2.0,2.0,92.8906,high,1.0,1
triplet,126,143.261,383,143.264,downbeat,-3.0,3.0,374.8262,low,0.33,3
triplet,127,143.979,385,144.004,downbeat,-25.0,25.0,1397.4048,low,0.33,5
triplet,128,155.237,415,155.254,downbeat,-17.0,17.0,212.3055,low,0.33,4
triplet,129,155.492,416,155.504,triplet,-12.0,12.0,66.3366,low,0.33,2
triplet,130,155.614,416,155.629,downbeat,-15.0,15.0,142.1382,low,0.33,2
triplet,131,155.74,417,155.753667,triplet,-13.667,13.667,58.9149,low,0.33,1
triplet,132,155.87,417,155.878333,triplet,-8.333,8.333,55.6119,low,0.33,2
triplet,133,155.981,417,156.003,downbeat,-22.0,22.0,979.7908,low,0.33,5
triplet,134,167.242,447,167.245,downbeat,-3.0,3.0,140.6586,low,0.33,3
triplet,135,167.615,448,167.619,downbeat,-4.0,4.0,159.215,low,0.33,2
triplet,136,167.979,449,168.002,downbeat,-23.0,23.0,871.9766,low,0.33,5
triplet,137,170.151,455,170.153,downbeat,-2.0,2.0,330.8928,high,1.0,3
triplet,138,170.527,456,170.536,downbeat,-9.0,9.0,160.4809,high,1.0,4
triplet,139,170.899,457,170.902,downbeat,-3.0,3.0,492.1424,high,1.0,3
triplet,140,171.654,459,171.659,downbeat,-5.0,5.0,43.1743,medium,0.66,1
triplet,141,172.402,461,172.408,downbeat,-6.0,6.0,89.2446,medium,0.66,1
triplet,142,173.903,465,173.906,downbeat,-3.0,3.0,126.2691,high,1.0,1
triplet,143,174.277,466,174.289,downbeat,-12.0,12.0,46.3892,medium,0.66,1
triplet,144,175.778,470,175.787,downbeat,-9.0,9.0,73.1385,medium,0.66,1
triplet,145,176.152,472,176.152,downbeat,0.0,0.0,93.8232,high,1.0,1
triplet,146,176.524,472,176.536,downbeat,-12.0,12.0,348.4698,high,1.0,3
triplet,147,176.901,473,176.91,downbeat,-9.0,9.0,462.1029,high,1.0,3
triplet,148,178.4,477,178.408,downbeat,-8.0,8.0,204.2978,high,1.0,3
triplet,149,179.055,479,179.095667,triplet,-40.667,40.667,87.4792,low,0.33,1
triplet,150,179.168,479,179.235,downbeat,-67.0,67.0,29.8318,low,0.33,1
triplet,151,179.431,480,179.490333,triplet,-59.333,59.333,160.4588,low,0.33,5
triplet,152,179.528,480,179.490333,triplet,37.667,37.667,123.5468,low,0.33,2
triplet,153,179.618,481,179.618,downbeat,0.0,0.0,165.1322,low,0.33,1
triplet,154,179.805,481,179.745667,triplet,59.333,59.333,238.48,low,0.33,5
triplet,155,179.98,481,180.001,downbeat,-21.0,21.0,1116.4299,low,0.33,5
triplet,156,187.119,500,187.124,downbeat,-5.0,5.0,115.7264,high,1.0,3
triplet,157,191.806,513,191.750667,triplet,55.333,55.333,88.7578,medium,0.66,1
triplet,158,191.986,513,192.0,downbeat,-14.0,14.0,570.1899,high,1.0,4
triplet,159,194.612,520,194.656,downbeat,-44.0,44.0,0.0095,low,0.33,1
triplet,160,194.718,521,194.656,downbeat,62.0,62.0,0.0394,low,0.33,1
triplet,161,194.796,521,194.780667,triplet,15.333,15.333,0.3393,low,0.33,1
triplet,162,194.866,521,194.905333,triplet,-39.333,39.333,0.3865,low,0.33,1
triplet,163,194.914,521,194.905333,triplet,8.667,8.667,0.5443,low,0.33,1
triplet,164,194.972,521,195.03,downbeat,-58.0,58.0,1.1082,low,0.33,1
triplet,165,195.024,521,195.03,downbeat,-6.0,6.0,1.5084,low,0.33,1
triplet,166,195.077,522,195.03,downbeat,47.0,47.0,1.5747,low,0.33,1
triplet,167,195.132,522,195.155,triplet,-23.0,23.0,1.3681,low,0.33,1
triplet,168,195.185,522,195.155,triplet,30.0,30.0,2.5312,low,0.33,1
triplet,169,195.24,522,195.28,triplet,-40.0,40.0,2.4152,low,0.33,1
triplet,170,195.296,522,195.28,triplet,16.0,16.0,3.4476,low,0.33,1
triplet,171,195.353,522,195.405,downbeat,-52.0,52.0,3.2708,low,0.33,1
triplet,172,195.41,523,195.405,downbeat,5.0,5.0,3.5988,low,0.33,1
triplet,173,195.468,523,195.529667,triplet,-61.667,61.667,4.1646,low,0.33,1
triplet,174,195.528,523,195.529667,triplet,-1.667,1.667,5.4213,low,0.33,1
triplet,175,195.587,523,195.529667,triplet,57.333,57.333,5.9448,low,0.33,1
triplet,176,195.648,523,195.654333,triplet,-6.333,6.333,5.2708,low,0.33,1
triplet,177,195.712,523,195.654333,triplet,57.667,57.667,7.3867,low,0.33,1
triplet,178,195.775,523,195.779,downbeat,-4.0,4.0,8.2225,low,0.33,1
triplet,179,195.839,524,195.779,downbeat,60.0,60.0,8.8671,low,0.33,1
triplet,180,195.905,524,195.903667,triplet,1.333,1.333,3.9422,low,0.33,1
triplet,181,195.971,524,196.028333,triplet,-57.333,57.333,10.5948,low,0.33,1
triplet,182,196.039,524,196.028333,triplet,10.667,10.667,12.5272,low,0.33,1
triplet,183,196.107,524,196.153,downbeat,-46.0,46.0,13.406,low,0.33,1
triplet,184,196.166,525,196.153,downbeat,13.0,13.0,13.9277,low,0.33,1
triplet,185,196.226,525,196.275,triplet,-49.0,49.0,13.9005,low,0.33,1
triplet,186,196.299,525,196.275,triplet,24.0,24.0,10.0038,low,0.33,1
triplet,187,196.372,525,196.397,triplet,-25.0,25.0,17.1595,low,0.33,1
triplet,188,196.436,525,196.397,triplet,39.0,39.0,17.7644,low,0.33,1
triplet,189,196.486,525,196.519,downbeat,-33.0,33.0,5.4291,low,0.33,1
triplet,190,196.538,526,196.519,downbeat,19.0,19.0,18.8242,low,0.33,1
triplet,191,196.59,526,196.641,triplet,-51.0,51.0,8.1582,low,0.33,1
triplet,192,196.645,526,196.641,triplet,4.0,4.0,21.2745,low,0.33,1
triplet,193,196.698,526,196.641,triplet,57.0,57.0,22.2364,medium,0.66,1
triplet,194,196.753,526,196.763,triplet,-10.0,10.0,17.2303,low,0.33,1
triplet,195,196.81,526,196.763,triplet,47.0,47.0,24.8522,medium,0.66,1
triplet,196,196.864,526,196.885,downbeat,-21.0,21.0,23.0564,medium,0.66,1
triplet,197,196.924,527,196.885,downbeat,39.0,39.0,21.0252,low,0.33,1
triplet,198,196.969,527,197.009667,triplet,-40.667,40.667,16.8254,low,0.33,1
triplet,199,197.151,527,197.134333,triplet,16.667,16.667,11.0482,low,0.33,1
triplet,200,197.213,527,197.259,downbeat,-46.0,46.0,13.0297,low,0.33,1
triplet,201,197.275,528,197.259,downbeat,16.0,16.0,16.0885,low,0.33,1
triplet,202,197.336,528,197.381,triplet,-45.0,45.0,18.073,low,0.33,1
triplet,203,197.397,528,197.381,triplet,16.0,16.0,15.6088,low,0.33,1
